Timestamp,Meter_Name,Meter_Model,Manufacturer,Product_ID_Number,Hardware_Detected,Supported_Features,Peak_Demand_Date_time,Accum_Energy_Reset_Time,AE_Delivered,AE_Received,AE_Del_Plus_Rec,AE_Del_Minus_Rec,RE_Delivered,RE_Received,RE_Del_Plus_Rec,RE_Del_Minus_Rec,APE_Delivered,APE_Received,APE_Del_Plus_Rec,APE_Del_Minus_Rec,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Current_Unbalance_A,Current_Unbalance_B,Current_Unbalance_C,Current_Unbalance_Worst,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,Voltage_Unbalance_AB,Voltage_Unbalance_BC,Voltage_Unbalance_CA,Voltage_Unbalance_LL_Worst,Voltage_Unbalance_AN,Voltage_Unbalance_BN,Voltage_Unbalance_CN,Voltage_Unbalance_LN_Worst,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,DPF_A,DPF_B,DPF_C,DPF_Total,PF_Total_IEC_F32,PF_Total_IEEE_F32,PF_Total_IEC_I16,PF_Total_IEEE_I16,Frequency,Accum_AE_Del,Accum_AE_Rec,Accum_AE_Sum,Accum_AE_Net,Accum_RE_Del,Accum_RE_Rec,Accum_RE_Sum,Accum_RE_Net,Accum_APE_Del,Accum_APE_Rec,Accum_APE_Sum,Accum_APE_Net,Pwr_Dem_Interval_Dur,Cur_Dem_Interval_Dur,RS485_Proto,RS485_Addr,RS485_Baud,RS485_Parity
2025-04-18 17:48:05.961,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017507449,0,0,0,0,0.017507449,0,0,0,0,0,0,0,0,79.99034,0,0,79.99034,0,0,0,0,0,0,0,0,0.0008549169,0,0,0.0008549169,0.0011087898,0,0,0.0011087898,0.0014001064,0,0,0.0014001064,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.612341,-0.612341,612,-32156,50.10134,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:12.178,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017507449,0,0,0,0,0.017507449,0,0,0,0,0,0,0,0,80.02681,0,0,80.02681,0,0,0,0,0,0,0,0,0.0008566703,0,0,0.0008566703,0.001104847,0,0,0.001104847,0.0013980598,0,0,0.0013992767,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.612247,-0.612247,612,-32156,50.105907,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:18.438,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017525341,0,0,0,0,0.017507449,0,0,0,0,0,0,0,0,80.045044,0,0,80.045044,0,0,0,0,0,0,0,0,0.00085623417,0,0,0.00085623417,0.0011061013,0,0,0.0011061013,0.0013986788,0,0,0.0013986788,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.610789,-0.610789,611,-32158,50.105343,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:24.688,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017489538,0,0,0,0,0.017489538,0,0,0,0,0,0,0,0,79.993065,0,0,79.993065,0,0,0,0,0,0,0,0,0.0008543331,0,0,0.0008543331,0.0011079692,0,0,0.0011079692,0.0014010217,0,0,0.0014010217,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.613045,-0.613045,613,-32155,50.085884,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:30.921,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017489538,0,0,0,0,0.017489538,0,0,0,0,0,0,0,0,80.028564,0,0,80.028564,0,0,0,0,0,0,0,0,0.00085486023,0,0,0.00085486023,0.00111171,0,0,0.00111171,0.0014023854,0,0,0.0014023854,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.61172,-0.61172,612,-32156,50.070465,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:37.203,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017507449,0,0,0,0,0.017507449,0,0,0,0,0,0,0,0,79.99377,0,0,79.99377,0,0,0,0,0,0,0,0,0.00085776346,0,0,0.00085776346,0.0011090462,0,0,0.0011090462,0.0014020491,0,0,0.0013977817,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.61099,-0.61099,611,-32157,50.053455,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:43.499,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.01756107,0,0,0,0,0.01756107,0,0,0,0,0,0,0,0,79.98511,0,0,79.96688,0,0,0,0,0,0,0,0,0.00085573434,0,0,0.00085573434,0.0011044218,0,0,0.0011048246,0.0013965885,0,0,0.0013965885,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.611702,-0.613752,614,-32154,50.024837,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:49.797,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017471611,0,0,0,0,0.017471611,0,0,0,0,0,0,0,0,79.94416,0,0,79.94416,0,0,0,0,0,0,0,0,0.00085470855,0,0,0.00085849734,0.001106508,0,0,0.001106508,0.0014004919,0,0,0.0014004919,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.611446,-0.611446,611,-32157,49.999214,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:48:56.010,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017507449,0,0,0,0,0.017507449,0,0,0,0,0,0,0,0,79.99294,0,0,79.99294,0,0,0,0,0,0,0,0,0.000860566,0,0,0.000860566,0.0011102522,0,0,0.0011102522,0.0014047184,0,0,0.0014047184,0.3844000000000001,-0.0064,-0.0064,0.3843000000000001,0.3837999999999999,-0.0064,-0.0064,0.37759999999999994,0.614864,-0.614864,615,-32153,49.990463,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
2025-04-18 17:49:02.286,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2022-04-14 17:10:00.000,2018-06-11 11:16:00.000,34.347,0.291,34.638,34.056,1.029,28.786,29.815,-27.757,44.811,1.866,46.677,42.945,0.017525341,0,0,0,0,0.01757891,0,0,0,0,0,0,0,0,79.98343,0,0,79.98343,0,0,0,0,0,0,0,0,0.0008574523,0,0,0.0008574523,0.0011070564,0,0,0.0011070564,0.001400285,0,0,0.0014000637,0.3844000000000001,-0.0064,-0.0064,0.3844000000000001,0.3838999999999999,-0.0064,-0.0064,0.37759999999999994,0.611318,-0.611318,611,-32157,49.99072,34347,291,34638,34056,1029,28786,29815,-27757,44811,1866,46677,42945,15,15,0,2,2,2
