Timestamp,Meter_Name,Meter_Model,Manufacturer,Product_ID_Number,Hardware_Detected,Supported_Features,Peak_Demand_Date_time,Accum_Energy_Reset_Time,AE_Delivered,AE_Received,AE_Del_Plus_Rec,AE_Del_Minus_Rec,RE_Delivered,RE_Received,RE_Del_Plus_Rec,RE_Del_Minus_Rec,APE_Delivered,APE_Received,APE_Del_Plus_Rec,APE_Del_Minus_Rec,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Current_Unbalance_A,Current_Unbalance_B,Current_Unbalance_C,Current_Unbalance_Worst,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,Voltage_Unbalance_AB,Voltage_Unbalance_BC,Voltage_Unbalance_CA,Voltage_Unbalance_LL_Worst,Voltage_Unbalance_AN,Voltage_Unbalance_BN,Voltage_Unbalance_CN,Voltage_Unbalance_LN_Worst,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,DPF_A,DPF_B,DPF_C,DPF_Total,PF_Total_IEC_F32,PF_Total_IEEE_F32,PF_Total_IEC_I16,PF_Total_IEEE_I16,Frequency,Accum_AE_Del,Accum_AE_Rec,Accum_AE_Sum,Accum_AE_Net,Accum_RE_Del,Accum_RE_Rec,Accum_RE_Sum,Accum_RE_Net,Accum_APE_Del,Accum_APE_Rec,Accum_APE_Sum,Accum_APE_Net,Pwr_Dem_Interval_Dur,Cur_Dem_Interval_Dur,RS485_Proto,RS485_Addr,RS485_Baud,RS485_Parity
2025-04-18 17:47:03.470,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.087582804,0,0,0,0,0.0877621,0,0,0,0,0,0,0,0,228.41154,0,0,228.41154,0,0,0,0,0,0,0,0,0.015661282,0,0,0.015661282,0.012495592,0,0,0.012495592,0.020035358,0,0,0.020027371,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3792,-0.0064,-0.0064,0.3759999999999999,0.782031,-0.782031,782,-31986,50.08595,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:09.665,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.0878516,0,0,0,0,0.08811958,0,0,0,0,0,0,0,0,228.48888,0,0,228.5164,0,0,0,0,0,0,0,0,0.015754221,0,0,0.015754221,0.012639483,0,0,0.012476771,0.020059472,0,0,0.020059472,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3792,-0.0064,-0.0064,0.3759999999999999,0.783026,-0.781948,782,-31986,50.06894,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:15.914,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08794102,0,0,0,0,0.08794102,0,0,0,0,0,0,0,0,228.60062,0,0,228.60062,0,0,0,0,0,0,0,0,0.015739828,0,0,0.015715985,0.012440045,0,0,0.012440045,0.020043625,0,0,0.020043625,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.784406,-0.784406,784,-31984,50.06845,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:22.175,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.0877621,0,0,0,0,0.0877621,0,0,0,0,0,0,0,0,228.54015,0,0,228.54015,0,0,0,0,0,0,0,0,0.015772402,0,0,0.015772402,0.012488799,0,0,0.012488799,0.020118121,0,0,0.020118121,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3792,-0.0064,-0.0064,0.3759999999999999,0.783944,-0.783944,784,-31984,50.076855,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:28.455,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08794102,0,0,0,0,0.08803035,0,0,0,0,0,0,0,0,228.58977,0,0,228.58977,0,0,0,0,0,0,0,0,0.015832996,0,0,0.015832996,0.012531712,0,0,0.012531712,0.020192264,0,0,0.020087233,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.78381,-0.78381,784,-31984,50.06776,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:34.672,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08811958,0,0,0,0,0.08811958,0,0,0,0,0,0,0,0,228.50645,0,0,228.64044,0,0,0,0,0,0,0,0,0.015710996,0,0,0.015710996,0.012547948,0,0,0.012566849,0.020101829,0,0,0.020101829,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,0.3792,-0.0064,-0.0064,0.3759999999999999,0.780497,-0.782394,782,-31986,50.05958,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:40.936,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08811958,0,0,0,0,0.08811958,0,0,0,0,0,0,0,0,228.75102,0,0,228.75102,0,0,0,0,0,0,0,0,0.015739845,0,0,0.015739845,0.0125116985,0,0,0.0125116985,0.020106848,0,0,0.020106848,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.784895,-0.784895,785,-31983,50.05882,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:47.204,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08794102,0,0,0,0,0.08794102,0,0,0,0,0,0,0,0,228.59901,0,0,228.59901,0,0,0,0,0,0,0,0,0.015805213,0,0,0.015805213,0.012520683,0,0,0.012520683,0.020163637,0,0,0.020163637,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3792,-0.0064,-0.0064,0.3759999999999999,0.782902,-0.782902,783,-31985,50.059654,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:53.426,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08820873,0,0,0,0,0.08820873,0,0,0,0,0,0,0,0,228.84047,0,0,228.84047,0,0,0,0,0,0,0,0,0.015862402,0,0,0.015862402,0.012505097,0,0,0.012505097,0.020198843,0,0,0.020088192,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.783413,-0.783413,783,-31985,50.0749,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:47:59.584,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08820873,0,0,0,0,0.08820873,0,0,0,0,0,0,0,0,228.80327,0,0,228.79454,0,0,0,0,0,0,0,0,0.015733222,0,0,0.015733222,0.012508972,0,0,0.012496622,0.020099662,0,0,0.020099662,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.783229,-0.784769,785,-31983,50.094128,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:05.849,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.0878516,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.61125,0,0,228.61125,0,0,0,0,0,0,0,0,0.015735067,0,0,0.015796276,0.012529734,0,0,0.012529734,0.020162256,0,0,0.020162256,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.783385,-0.783385,783,-31985,50.102066,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:12.061,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.087582804,0,0,0,0,0.087582804,0,0,0,0,0,0,0,0,228.6826,0,0,228.6826,0,0,0,0,0,0,0,0,0.015788056,0,0,0.015788056,0.012555291,0,0,0.012555291,0.020171715,0,0,0.020171715,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785084,-0.785084,785,-31983,50.10552,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:18.326,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.0878516,0,0,0,0,0.08803035,0,0,0,0,0,0,0,0,228.71823,0,0,228.71823,0,0,0,0,0,0,0,0,0.015764473,0,0,0.015764473,0.012471753,0,0,0.012471753,0.020101324,0,0,0.020077556,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3792,-0.0064,-0.0064,0.3759999999999999,0.782394,-0.782394,782,-31986,50.107983,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:24.575,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.0878516,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.64442,0,0,228.66083,0,0,0,0,0,0,0,0,0.015722709,0,0,0.015722709,0.012371159,0,0,0.012435593,0.020092333,0,0,0.020092333,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785452,-0.7844,784,-31984,50.08627,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:30.809,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.087493025,0,0,0,0,0.087493025,0,0,0,0,0,0,0,0,228.75098,0,0,228.75098,0,0,0,0,0,0,0,0,0.015765056,0,0,0.015829278,0.012468577,0,0,0.012468577,0.020150222,0,0,0.020150222,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.783506,-0.783506,784,-31984,50.070152,0,0,0,0,2,0,2,2,1,1,2,0,15,15,0,1,2,2
2025-04-18 17:48:37.073,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.001,0.001,0.002,0,0.08794102,0,0,0,0,0.08794102,0,0,0,0,0,0,0,0,228.63503,0,0,228.63503,0,0,0,0,0,0,0,0,0.015780853,0,0,0.015780853,0.0124314865,0,0,0.0124314865,0.02008923,0,0,0.02008923,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785505,-0.785505,786,-31982,50.052757,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:48:43.387,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.0877621,0,0,0,0,0.0877621,0,0,0,0,0,0,0,0,228.59947,0,0,228.56467,0,0,0,0,0,0,0,0,0.01572612,0,0,0.01572612,0.012419504,0,0,0.012402446,0.020076111,0,0,0.020076111,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.786358,-0.786358,786,-31982,50.024586,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:48:49.683,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.0878516,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.53123,0,0,228.53123,0,0,0,0,0,0,0,0,0.015779074,0,0,0.015844973,0.012414064,0,0,0.012414064,0.020128889,0,0,0.020128889,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785146,-0.785146,785,-31983,49.99967,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:48:55.897,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.0877621,0,0,0,0,0.0877621,0,0,0,0,0,0,0,0,228.60374,0,0,228.60374,0,0,0,0,0,0,0,0,0.015850328,0,0,0.015850328,0.012429173,0,0,0.012429173,0.020142423,0,0,0.020142423,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.786465,-0.786465,786,-31982,49.9899,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:02.174,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.08811958,0,0,0,0,0.08811958,0,0,0,0,0,0,0,0,228.58827,0,0,228.58827,0,0,0,0,0,0,0,0,0.015778229,0,0,0.015778229,0.012554752,0,0,0.012554752,0.020163687,0,0,0.020101132,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.784043,-0.784043,784,-31984,49.99021,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:08.411,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.08811958,0,0,0,0,0.0877621,0,0,0,0,0,0,0,0,228.43265,0,0,228.43265,0,0,0,0,0,0,0,0,0.015716186,0,0,0.015716186,0.012436312,0,0,0.012436312,0.020104103,0,0,0.020104103,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785332,-0.785332,785,-31982,49.99262,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:14.590,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.0878516,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.54057,0,0,228.39981,0,0,0,0,0,0,0,0,0.015802052,0,0,0.015802052,0.012398831,0,0,0.012423363,0.02012944,0,0,0.02012944,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.786827,-0.787797,788,-31980,50.000595,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:20.856,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.0878516,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.57156,0,0,228.57156,0,0,0,0,0,0,0,0,0.015858827,0,0,0.015858827,0.012390687,0,0,0.012390687,0.020125395,0,0,0.020125395,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785841,-0.785841,786,-31982,50.006027,0,0,0,0,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:27.104,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0,0,0,0,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.08820873,0,0,0,0,0.08820873,0,0,0,0,0,0,0,0,228.62852,0,0,228.62852,0,0,0,0,0,0,0,0,0.015794426,0,0,0.015794426,0.012503455,0,0,0.012503455,0.020144485,0,0,0.020144485,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.78553,-0.78553,786,-31982,50.004642,1,0,1,1,2,0,2,2,2,1,3,1,15,15,0,1,2,2
2025-04-18 17:49:33.422,Power Meter ,PM2120,Schneider Electric,15501,196608,35454976,2025-04-11 21:48:00.000,2025-04-04 13:06:00.000,0.001,0,0.001,0.001,0.002,0,0.002,0.002,0.002,0.001,0.003,0.001,0.08838675,0,0,0,0,0.0878516,0,0,0,0,0,0,0,0,228.49994,0,0,228.65642,0,0,0,0,0,0,0,0,0.015801555,0,0,0.015801555,0.012435987,0,0,0.012468263,0.020157766,0,0,0.020157766,0.3798999999999999,-0.0064,-0.0064,0.3798999999999999,0.3791,-0.0064,-0.0064,0.3759999999999999,0.785758,-0.785758,786,-31982,49.99147,1,0,1,1,2,0,2,2,2,1,3,1,15,15,0,1,2,2
