Timestamp,Meter_Model,Manufacturer,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,Frequency,Peak_Demand_Date_time
2025-04-11 20:52:45.558,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.8012,NaN,NaN,232.8012,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.10967,2025-04-11 15:57:00.000
2025-04-11 20:52:48.327,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.82748,NaN,NaN,232.82748,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.11368,2025-04-11 15:57:00.000
2025-04-11 20:52:51.157,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.79095,NaN,NaN,232.76263,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.115253,2025-04-11 15:57:00.000
2025-04-11 20:52:54.004,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.77486,NaN,NaN,232.69904,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.116962,2025-04-11 15:57:00.000
2025-04-11 20:52:56.885,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.82614,NaN,NaN,232.82614,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.117313,2025-04-11 15:57:00.000
2025-04-11 20:52:59.683,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.84317,NaN,NaN,232.84317,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.116467,2025-04-11 15:57:00.000
2025-04-11 20:53:02.514,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.8382,NaN,NaN,232.8382,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.110443,2025-04-11 15:57:00.000
2025-04-11 20:53:05.317,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.91776,NaN,NaN,232.91776,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.106377,2025-04-11 15:57:00.000
2025-04-11 20:53:08.125,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.04881,NaN,NaN,233.04881,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.108814,2025-04-11 15:57:00.000
2025-04-11 20:53:10.907,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.05792,NaN,NaN,233.05792,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.110947,2025-04-11 15:57:00.000
2025-04-11 20:53:13.787,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.05023,NaN,NaN,233.05023,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.111603,2025-04-11 15:57:00.000
2025-04-11 20:53:16.635,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.05742,NaN,NaN,233.05742,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.113564,2025-04-11 15:57:00.000
2025-04-11 20:53:19.467,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.00493,NaN,NaN,233.00493,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.111645,2025-04-11 15:57:00.000
2025-04-11 20:53:22.304,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.1054,NaN,NaN,233.1054,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.113354,2025-04-11 15:57:00.000
2025-04-11 20:53:25.096,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.01839,NaN,NaN,233.01839,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.11712,2025-04-11 15:57:00.000
2025-04-11 20:53:27.910,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.01328,NaN,NaN,233.01328,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.1185,2025-04-11 15:57:00.000
2025-04-11 20:53:30.731,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.97156,NaN,NaN,232.97156,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.11738,2025-04-11 15:57:00.000
2025-04-11 20:53:33.571,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.04266,NaN,NaN,233.04266,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.117966,2025-04-11 15:57:00.000
2025-04-11 20:53:36.400,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.99022,NaN,NaN,232.99022,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.1122,2025-04-11 15:57:00.000
2025-04-11 20:53:39.232,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.00096,NaN,NaN,233.00096,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.11344,2025-04-11 15:57:00.000
2025-04-11 20:53:42.130,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.07822,NaN,NaN,233.07822,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.117664,2025-04-11 15:57:00.000
2025-04-11 20:53:44.911,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.13696,NaN,NaN,232.92014,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.121876,2025-04-11 15:57:00.000
2025-04-11 20:53:47.724,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.0787,NaN,NaN,233.0787,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.126877,2025-04-11 15:57:00.000
2025-04-11 20:53:50.605,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.0954,NaN,NaN,233.0954,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.129574,2025-04-11 15:57:00.000
2025-04-11 20:53:53.421,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,233.0293,NaN,NaN,233.0293,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.128403,2025-04-11 15:57:00.000
2025-04-11 20:53:56.301,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.96863,NaN,NaN,232.96863,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.12648,2025-04-11 15:57:00.000
2025-04-11 20:53:59.114,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.98524,NaN,NaN,232.98524,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.12175,2025-04-11 15:57:00.000
2025-04-11 20:54:01.963,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.74937,NaN,NaN,232.74937,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.121376,2025-04-11 15:57:00.000
2025-04-11 20:54:04.810,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.82574,NaN,NaN,232.82574,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.11937,2025-04-11 15:57:00.000
2025-04-11 20:54:07.674,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.79889,NaN,NaN,232.79889,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.114796,2025-04-11 15:57:00.000
2025-04-11 20:54:10.504,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.7216,NaN,NaN,232.7216,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.109535,2025-04-11 15:57:00.000
2025-04-11 20:54:13.418,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.77701,NaN,NaN,232.77701,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.105995,2025-04-11 15:57:00.000
2025-04-11 20:54:16.252,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.69191,NaN,NaN,232.69191,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.10749,2025-04-11 15:57:00.000
2025-04-11 20:54:19.063,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.83752,NaN,NaN,232.83752,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.10896,2025-04-11 15:57:00.000
2025-04-11 20:54:21.928,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.81183,NaN,NaN,232.65404,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.107227,2025-04-11 15:57:00.000
2025-04-11 20:54:24.775,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.69174,NaN,NaN,232.69174,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.09836,2025-04-11 15:57:00.000
2025-04-11 20:54:27.607,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.62874,NaN,NaN,232.62874,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.08548,2025-04-11 15:57:00.000
2025-04-11 20:54:30.508,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.72144,NaN,NaN,232.72144,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.079018,2025-04-11 15:57:00.000
2025-04-11 20:54:33.290,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.80959,NaN,NaN,232.80959,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.082504,2025-04-11 15:57:00.000
2025-04-11 20:54:36.118,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.78465,NaN,NaN,232.78465,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.087833,2025-04-11 15:57:00.000
2025-04-11 20:54:38.897,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.76057,NaN,NaN,232.76447,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.09268,2025-04-11 15:57:00.000
2025-04-11 20:54:41.611,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.84056,NaN,NaN,232.84056,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.097794,2025-04-11 15:57:00.000
2025-04-11 20:54:44.358,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.7962,NaN,NaN,232.7962,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.10383,2025-04-11 15:57:00.000
2025-04-11 20:54:47.074,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.64792,NaN,NaN,232.64792,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.10238,2025-04-11 15:57:00.000
2025-04-11 20:54:49.836,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.76482,NaN,NaN,232.81593,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.101006,2025-04-11 15:57:00.000
2025-04-11 20:54:52.569,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.70161,NaN,NaN,232.70161,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.096195,2025-04-11 15:57:00.000
2025-04-11 20:54:55.332,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.792,NaN,NaN,232.792,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.095615,2025-04-11 15:57:00.000
2025-04-11 20:54:58.115,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.63324,NaN,NaN,232.63324,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.090824,2025-04-11 15:57:00.000
2025-04-11 20:55:00.844,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.68057,NaN,NaN,232.60165,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.08705,2025-04-11 15:57:00.000
2025-04-11 20:55:03.575,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.55353,NaN,NaN,232.55353,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.07483,2025-04-11 15:57:00.000
2025-04-11 20:55:06.356,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.62433,NaN,NaN,232.62433,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.07193,2025-04-11 15:57:00.000
2025-04-11 20:55:09.087,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.59311,NaN,NaN,232.59311,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.073624,2025-04-11 15:57:00.000
2025-04-11 20:55:11.735,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.67847,NaN,NaN,232.67847,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.074265,2025-04-11 15:57:00.000
2025-04-11 20:55:14.514,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.62405,NaN,NaN,232.62405,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.07853,2025-04-11 15:57:00.000
2025-04-11 20:55:17.213,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.6931,NaN,NaN,232.6931,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.085274,2025-04-11 15:57:00.000
2025-04-11 20:55:19.912,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.65726,NaN,NaN,232.65726,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.087337,2025-04-11 15:57:00.000
2025-04-11 20:55:22.656,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.66847,NaN,NaN,232.66847,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.085377,2025-04-11 15:57:00.000
2025-04-11 20:55:25.273,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.60535,NaN,NaN,232.60535,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.08152,2025-04-11 15:57:00.000
2025-04-11 20:55:27.969,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.7027,NaN,NaN,232.7027,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.083218,2025-04-11 15:57:00.000
2025-04-11 20:55:30.673,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.717,NaN,NaN,232.717,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.084034,2025-04-11 15:57:00.000
