Timestamp,Meter_Model,Manufacturer,Year_7reg,Month_7reg,Day_7reg,Hour_7reg,Minute_7reg,Second_7reg,Millisecond_7reg,Day_of_Week_7reg,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,Frequency,Peak_Demand_Date_time
2025-04-11 18:13:42.666,Power Meter ,Schneider Electric,2025,4,11,19,3,15,0,65535,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,234.61583,NaN,NaN,-4.5918e-41,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,READ_ERROR,READ_ERROR,READ_ERROR,READ_ERROR,49.939476,2025-04-11 15:57:54
2025-04-11 18:13:45.924,Power Meter ,Schneider Electric,2025,4,11,19,3,18,0,65535,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,234.63461,NaN,NaN,-4.5918e-41,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,READ_ERROR,READ_ERROR,READ_ERROR,READ_ERROR,49.9246,2025-04-11 15:57:54
2025-04-11 18:13:49.172,Power Meter ,Schneider Electric,2025,4,11,19,3,22,0,65535,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,234.58075,NaN,NaN,-4.5918e-41,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,READ_ERROR,READ_ERROR,READ_ERROR,READ_ERROR,49.911983,2025-04-11 15:57:54
2025-04-11 18:13:52.418,Power Meter ,Schneider Electric,2025,4,11,19,3,25,0,65535,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,234.64186,NaN,NaN,-4.5918e-41,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,READ_ERROR,READ_ERROR,READ_ERROR,READ_ERROR,49.904938,2025-04-11 15:57:54
