Timestamp,Meter_Model,Manufacturer,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,Frequency,Peak_Demand_Date_time
2025-04-11 20:45:38.702,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.48787,NaN,NaN,232.4927,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.087215,2025-04-11 15:57:00.000
2025-04-11 20:45:41.519,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.39949,NaN,NaN,232.39949,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.088398,2025-04-11 15:57:00.000
2025-04-11 20:45:44.347,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.33238,NaN,NaN,232.33238,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.082924,2025-04-11 15:57:00.000
2025-04-11 20:45:47.144,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.27322,NaN,NaN,232.27322,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.07825,2025-04-11 15:57:00.000
2025-04-11 20:45:49.959,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.21165,NaN,NaN,232.21165,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.06848,2025-04-11 15:57:00.000
2025-04-11 20:45:52.773,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.22693,NaN,NaN,232.22693,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.052002,2025-04-11 15:57:00.000
2025-04-11 20:45:55.586,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.23344,NaN,NaN,232.23344,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.041534,2025-04-11 15:57:00.000
2025-04-11 20:45:58.401,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.24338,NaN,NaN,232.24338,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.030636,2025-04-11 15:57:00.000
2025-04-11 20:46:01.215,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.178,NaN,NaN,232.178,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.01885,2025-04-11 15:57:00.000
2025-04-11 20:46:04.029,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.24059,NaN,NaN,232.24059,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.00668,2025-04-11 15:57:00.000
2025-04-11 20:46:06.844,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.18787,NaN,NaN,232.18787,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.996674,2025-04-11 15:57:00.000
2025-04-11 20:46:09.707,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.24672,NaN,NaN,232.2405,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.992462,2025-04-11 15:57:00.000
2025-04-11 20:46:12.523,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.29396,NaN,NaN,232.29396,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.98846,2025-04-11 15:57:00.000
2025-04-11 20:46:15.337,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.23145,NaN,NaN,232.23145,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.975796,2025-04-11 15:57:00.000
2025-04-11 20:46:18.150,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.17383,NaN,NaN,232.17383,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.965607,2025-04-11 15:57:00.000
2025-04-11 20:46:20.964,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.2907,NaN,NaN,232.2907,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.966133,2025-04-11 15:57:00.000
2025-04-11 20:46:23.777,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.18755,NaN,NaN,232.18755,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.96859,2025-04-11 15:57:00.000
2025-04-11 20:46:26.609,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.25433,NaN,NaN,232.07251,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.97269,2025-04-11 15:57:00.000
2025-04-11 20:46:29.423,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.25618,NaN,NaN,232.25618,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.981483,2025-04-11 15:57:00.000
2025-04-11 20:46:32.240,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.24065,NaN,NaN,232.24065,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,49.991714,2025-04-11 15:57:00.000
2025-04-11 20:46:35.068,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.18965,NaN,NaN,232.18965,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.001396,2025-04-11 15:57:00.000
2025-04-11 20:46:37.867,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.09995,NaN,NaN,232.09995,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.00607,2025-04-11 15:57:00.000
2025-04-11 20:46:40.681,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.08437,NaN,NaN,232.14738,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.006817,2025-04-11 15:57:00.000
2025-04-11 20:46:43.528,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.0972,NaN,NaN,232.0972,0,NaN,READ_ERROR,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.0074,2025-04-11 15:57:00.000
2025-04-11 20:46:46.392,Power Meter ,Schneider Electric,0.08595237,NaN,NaN,NaN,NaN,0.08595237,NaN,NaN,NaN,NaN,232.14664,NaN,NaN,232.14664,0.015553055,NaN,NaN,0.015553055,0.012538676,NaN,NaN,0.012538676,0.01997505,NaN,NaN,0.01997505,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.005913,2025-04-11 15:57:00.000
2025-04-11 20:46:49.190,Power Meter ,Schneider Electric,0.08586089,NaN,NaN,NaN,NaN,0.08613505,NaN,NaN,NaN,NaN,232.18037,NaN,NaN,232.18037,0.0155886,NaN,NaN,0.0155886,0.012527982,NaN,NaN,0.012527982,0.019995265,NaN,NaN,0.019995265,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.00588,2025-04-11 15:57:00.000
2025-04-11 20:46:52.004,Power Meter ,Schneider Electric,0.08640836,NaN,NaN,NaN,NaN,0.08604376,NaN,NaN,NaN,NaN,232.12595,NaN,NaN,232.12595,0.015576841,NaN,NaN,0.015576841,0.012501293,NaN,NaN,0.012501293,0.01997299,NaN,NaN,0.019976575,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.0113,2025-04-11 15:57:00.000
2025-04-11 20:46:54.834,Power Meter ,Schneider Electric,0.08613505,NaN,NaN,NaN,NaN,0.08613505,NaN,NaN,NaN,NaN,232.17046,NaN,NaN,232.17046,0.015619839,NaN,NaN,0.015619839,0.012453671,NaN,NaN,0.012453671,0.019976819,NaN,NaN,0.019976819,0.3799999999999999,-0.0064,-0.0064,0.3801000000000001,50.017563,2025-04-11 15:57:00.000
2025-04-11 20:46:57.634,Power Meter ,Schneider Electric,0.08604376,NaN,NaN,NaN,NaN,0.08604376,NaN,NaN,NaN,NaN,232.08936,NaN,NaN,232.16237,0.015570254,NaN,NaN,0.015570254,0.012480604,NaN,NaN,0.012480604,0.019954907,NaN,NaN,0.019954907,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.02167,2025-04-11 15:57:00.000
2025-04-11 20:47:00.431,Power Meter ,Schneider Electric,0.08659008,NaN,NaN,NaN,NaN,0.08659008,NaN,NaN,NaN,NaN,232.215,NaN,NaN,232.215,0.015737409,NaN,NaN,0.015701007,0.012480028,NaN,NaN,0.012480028,0.020056738,NaN,NaN,0.020056738,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.024513,2025-04-11 15:57:00.000
2025-04-11 20:47:03.244,Power Meter ,Schneider Electric,0.086226255,NaN,NaN,NaN,NaN,0.086226255,NaN,NaN,NaN,NaN,232.12642,NaN,NaN,232.12642,0.015616733,NaN,NaN,0.015616733,0.012519329,NaN,NaN,0.014608123,0.02275726,NaN,NaN,0.02275726,0.38040000000000007,-0.0064,-0.0064,0.38040000000000007,50.030914,2025-04-11 15:57:00.000
2025-04-11 20:47:06.041,Power Meter ,Schneider Electric,0.104970664,NaN,NaN,NaN,NaN,0.104745805,NaN,NaN,NaN,NaN,232.23827,NaN,NaN,232.23827,0.018534852,NaN,NaN,0.018534852,0.015754769,NaN,NaN,0.015754769,0.024325985,NaN,NaN,0.023177711,0.38050000000000006,-0.0064,-0.0064,0.38050000000000006,50.034477,2025-04-11 15:57:00.000
2025-04-11 20:47:08.855,Power Meter ,Schneider Electric,0.086226255,NaN,NaN,NaN,NaN,0.086226255,NaN,NaN,NaN,NaN,232.23372,NaN,NaN,232.23372,0.01566933,NaN,NaN,0.01566933,0.012502248,NaN,NaN,0.012502248,0.0200458,NaN,NaN,0.0200458,0.3799999999999999,-0.0064,-0.0064,0.3801000000000001,50.04222,2025-04-11 15:57:00.000
2025-04-11 20:47:11.671,Power Meter ,Schneider Electric,0.08649927,NaN,NaN,NaN,NaN,0.08649927,NaN,NaN,NaN,NaN,232.34457,NaN,NaN,232.32764,0.015683712,NaN,NaN,0.015683712,0.012531115,NaN,NaN,0.012531115,0.020075051,NaN,NaN,0.020075051,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.048935,2025-04-11 15:57:00.000
2025-04-11 20:47:14.500,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.35233,NaN,NaN,232.35233,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.05293,2025-04-11 15:57:00.000
2025-04-11 20:47:17.331,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.20863,NaN,NaN,232.20863,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.053654,2025-04-11 15:57:00.000
2025-04-11 20:47:20.130,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.26256,NaN,NaN,232.26256,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.053577,2025-04-11 15:57:00.000
2025-04-11 20:47:22.928,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.25093,NaN,NaN,232.25093,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.05441,2025-04-11 15:57:00.000
2025-04-11 20:47:25.741,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.22453,NaN,NaN,232.22453,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.05528,2025-04-11 15:57:00.000
2025-04-11 20:47:28.539,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.07117,NaN,NaN,232.07117,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.05437,2025-04-11 15:57:00.000
2025-04-11 20:47:31.336,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.32759,NaN,NaN,232.32759,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.052433,2025-04-11 15:57:00.000
2025-04-11 20:47:34.166,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0.09824108,NaN,NaN,NaN,NaN,232.27048,NaN,NaN,232.27048,0.01713203,NaN,NaN,0.01713203,0.015072413,NaN,NaN,0.012636161,0.020201763,NaN,NaN,0.020201763,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.05408,2025-04-11 15:57:00.000
2025-04-11 20:47:36.998,Power Meter ,Schneider Electric,0.08695238,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.25877,NaN,NaN,232.25877,0.015687864,NaN,NaN,0.015687864,0.012617583,NaN,NaN,0.012617583,0.020132374,NaN,NaN,0.020114068,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.05474,2025-04-11 15:57:00.000
2025-04-11 20:47:39.812,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.21306,NaN,NaN,232.21306,0.015798809,NaN,NaN,0.015798809,0.012640755,NaN,NaN,0.012640755,0.020233413,NaN,NaN,0.020233413,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.051937,2025-04-11 15:57:00.000
2025-04-11 20:47:42.610,Power Meter ,Schneider Electric,0.08659008,NaN,NaN,NaN,NaN,0.08659008,NaN,NaN,NaN,NaN,232.22462,NaN,NaN,232.24632,0.015714882,NaN,NaN,0.015714882,0.012615836,NaN,NaN,0.012615836,0.020152342,NaN,NaN,0.020152342,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.053497,2025-04-11 15:57:00.000
2025-04-11 20:47:45.423,Power Meter ,Schneider Electric,0.08695238,NaN,NaN,NaN,NaN,0.08695238,NaN,NaN,NaN,NaN,232.3071,NaN,NaN,232.3071,0.015733765,NaN,NaN,0.015796106,0.012632327,NaN,NaN,0.012632327,0.020226039,NaN,NaN,0.020226039,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.056343,2025-04-11 15:57:00.000
2025-04-11 20:47:48.238,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.14442,NaN,NaN,232.14442,0.015698476,NaN,NaN,0.015698476,0.01262214,NaN,NaN,0.012592088,0.020173492,NaN,NaN,0.020173492,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.060123,2025-04-11 15:57:00.000
2025-04-11 20:47:51.051,Power Meter ,Schneider Electric,0.08704272,NaN,NaN,NaN,NaN,0.08686195,NaN,NaN,NaN,NaN,232.3297,NaN,NaN,232.3297,0.015764466,NaN,NaN,0.015764466,0.0125991525,NaN,NaN,0.0125991525,0.020180611,NaN,NaN,0.020158954,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.065197,2025-04-11 15:57:00.000
2025-04-11 20:47:53.851,Power Meter ,Schneider Electric,0.08668079,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.28075,NaN,NaN,232.28075,0.015781902,NaN,NaN,0.015781902,0.012570485,NaN,NaN,0.012570485,0.020176359,NaN,NaN,0.020176359,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.069683,2025-04-11 15:57:00.000
2025-04-11 20:47:56.665,Power Meter ,Schneider Electric,0.08686195,NaN,NaN,NaN,NaN,0.08686195,NaN,NaN,NaN,NaN,232.38022,NaN,NaN,232.3621,0.01572456,NaN,NaN,0.01572456,0.012586161,NaN,NaN,0.012586161,0.020141331,NaN,NaN,0.020141331,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.07439,2025-04-11 15:57:00.000
2025-04-11 20:47:59.495,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.17537,NaN,NaN,232.17537,0.015768398,NaN,NaN,0.015768398,0.01262629,NaN,NaN,0.01262629,0.020200633,NaN,NaN,0.020200633,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.079224,2025-04-11 15:57:00.000
2025-04-11 20:48:02.325,Power Meter ,Schneider Electric,0.08659008,NaN,NaN,NaN,NaN,0.08659008,NaN,NaN,NaN,NaN,232.21906,NaN,NaN,232.21906,0.015744403,NaN,NaN,0.015738152,0.012551741,NaN,NaN,0.012551741,0.020130465,NaN,NaN,0.020130465,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.08022,2025-04-11 15:57:00.000
2025-04-11 20:48:05.141,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08686195,NaN,NaN,NaN,NaN,232.28325,NaN,NaN,232.28325,0.015745867,NaN,NaN,0.015745867,0.01261594,NaN,NaN,0.012532337,0.020137846,NaN,NaN,0.020137846,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.080215,2025-04-11 15:57:00.000
2025-04-11 20:48:07.970,Power Meter ,Schneider Electric,0.08668079,NaN,NaN,NaN,NaN,0.08649927,NaN,NaN,NaN,NaN,232.30489,NaN,NaN,232.30489,0.015757294,NaN,NaN,0.015757294,0.012577728,NaN,NaN,0.012577728,0.020161636,NaN,NaN,0.020215621,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.077427,2025-04-11 15:57:00.000
2025-04-11 20:48:11.930,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08659008,NaN,NaN,NaN,NaN,232.18805,NaN,NaN,232.18805,0.0157004,NaN,NaN,0.0157004,0.012558496,NaN,NaN,0.012558496,0.02014851,NaN,NaN,0.02014851,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.072235,2025-04-11 15:57:00.000
2025-04-11 20:48:14.855,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.23274,NaN,NaN,232.23274,0.015778085,NaN,NaN,0.015778085,0.012568582,NaN,NaN,0.012568582,0.02017219,NaN,NaN,0.02017219,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.067936,2025-04-11 15:57:00.000
2025-04-11 20:48:17.580,Power Meter ,Schneider Electric,0.08649927,NaN,NaN,NaN,NaN,0.08649927,NaN,NaN,NaN,NaN,232.3024,NaN,NaN,232.25787,0.015739921,NaN,NaN,0.015739921,0.012552458,NaN,NaN,0.012552458,0.020132296,NaN,NaN,0.020132296,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.064877,2025-04-11 15:57:00.000
2025-04-11 20:48:20.348,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.21779,NaN,NaN,232.21779,0.0157695,NaN,NaN,0.015775176,0.012544338,NaN,NaN,0.012544338,0.020154815,NaN,NaN,0.020154815,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.059906,2025-04-11 15:57:00.000
2025-04-11 20:48:23.297,Power Meter ,Schneider Electric,0.08668079,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.18752,NaN,NaN,232.18752,0.015748968,NaN,NaN,0.01581733,0.012547103,NaN,NaN,0.012547103,0.020189544,NaN,NaN,0.020189544,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.05204,2025-04-11 15:57:00.000
2025-04-11 20:48:28.052,Power Meter ,Schneider Electric,0.08659008,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.25954,NaN,NaN,232.25954,0.0157562,NaN,NaN,0.0157562,0.012532251,NaN,NaN,0.012541986,0.020157997,NaN,NaN,0.020157997,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.046818,2025-04-11 15:57:00.000
2025-04-11 20:48:31.009,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08686195,NaN,NaN,NaN,NaN,232.29646,NaN,NaN,232.29646,0.015819905,NaN,NaN,0.015819905,0.012524823,NaN,NaN,0.012524823,0.020177726,NaN,NaN,0.020110678,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.042557,2025-04-11 15:57:00.000
2025-04-11 20:48:33.835,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.1836,NaN,NaN,232.1836,0.015777247,NaN,NaN,0.015777247,0.012562782,NaN,NaN,0.012562782,0.02016792,NaN,NaN,0.02016792,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.03299,2025-04-11 15:57:00.000
2025-04-11 20:48:36.560,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.16763,NaN,NaN,232.23573,0.015707938,NaN,NaN,0.015707938,0.012589389,NaN,NaN,0.012589389,0.020130377,NaN,NaN,0.020130377,0.3801000000000001,-0.0064,-0.0064,0.3801000000000001,50.026535,2025-04-11 15:57:00.000
2025-04-11 20:48:39.320,Power Meter ,Schneider Electric,0.08677141,NaN,NaN,NaN,NaN,0.08677141,NaN,NaN,NaN,NaN,232.21248,NaN,NaN,232.21248,0.01577624,NaN,NaN,0.015821503,0.012609551,NaN,NaN,0.012609551,0.020231675,NaN,NaN,0.020231675,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.024246,2025-04-11 15:57:00.000
